Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP53,3713.1323149,8
FDW15,1424.09075728,4
DRI47,2106.05197273,7
DRZ11,1689.24792906,6
FDS02,2681.21427018,1
DRD49,4010.62770328,3
FDW38,958.249036865,9
FDR21,1766.97476244,4
FDE40,791.874747795,1
FDI02,1476.52875642,7
FDQ04,401.707674273,7
FDY14,3803.00326244,2
NCT54,1448.53686362,8
DRD25,1536.50539482,2
DRE01,3306.01560347,7
FDJ12,1886.8139878,0
NCZ05,1794.83315382,9
DRB25,768.317188619,4
NCC31,2266.82683747,7
FDM16,1093.87609711,7
DRG11,1827.27319092,9
FDV24,3631.40252731,5
FDV43,757.072052799,8
FDG05,2941.30087505,3
FDV23,485.261024062,0
FDI58,2027.31971766,3
FDQ11,3752.82124213,2
FDC05,4402.60100702,5
FDF40,3651.70778074,1
FDU02,3946.53590971,3
FDT32,2667.23357398,1
NCF06,3812.60846464,2
FDT46,658.934969404,1
FDR58,71.3262983209,0
FDY04,2612.90973169,8
FDT58,2301.3581076,7
FDE46,2581.75396596,9
DRH11,721.559999194,2
DRI51,2728.92211486,8
FDC35,2817.02104735,2
FDP45,3714.06895167,6
FDC45,2236.45740942,2
FDU01,2737.29804984,7
FDJ53,430.678054016,0
FDJ46,2476.03926539,2
FDX07,2719.08312252,1
NCI30,3926.39262291,9
FDE47,3355.00914838,5
FDV48,1100.69545291,7
FDN16,721.429371912,4
FDM52,2091.04835171,1
FDA32,4763.5883604,5
FDH05,3314.10928811,2
FDW25,29.81183841,0
FDQ09,1818.49005313,8
NCM17,-693.879289081,0
DRM59,2547.41771278,8
FDV47,2746.14077529,5
DRE15,1086.3445791,6
FDS25,107.133306466,0
NCZ05,2181.02407562,3
NCV05,1533.01177003,4
DRM37,3005.03575549,8
FDV58,4255.13254137,5
FDN22,5141.28114631,5
NCO06,644.320110355,9
FDT56,-78.9980248179,4
FDM02,1199.96464961,1
FDA09,2694.37258489,8
NCC06,1796.50586921,6
NCL54,2822.1498705,9
NCB55,572.94409709,2
FDB12,1418.96408078,2
NCA54,2941.21574003,9
NCS38,1917.03153773,9
FDC02,4095.86854726,9
FDK44,1545.24988749,4
FDE16,3013.96382015,6
NCS05,1898.58628126,6
FDZ59,2332.08296437,7
FDI20,3072.36467168,2
FDQ14,2365.31854896,8
FDF53,2574.7607151,2
FDW25,1188.06650442,2
NCQ43,106.834610854,0
FDX52,2797.98788495,1
FDE28,3190.5732221,7
FDN15,2002.28036069,2
FDO28,1634.23163554,2
FDQ33,2057.05921216,7
FDM22,-436.603960657,0
FDJ03,631.287582768,2
FDI16,589.492805271,7
FDI09,4977.44690946,5
FDX55,3102.35082691,1
FDS23,3262.53745478,5
DRC12,2780.3464063,7
FDH41,3405.91328972,9
FDN01,2442.61156436,1
FDV55,2013.94645867,7
NCJ19,583.370115549,1
NCY29,-564.663401227,0
FDP03,2503.92833223,3
FDZ52,1443.64336162,7
FDH31,349.230238534,0
FDQ19,4347.13504042,3
FDS15,1464.19615775,6
FDN32,2662.82113057,2
FDH32,1694.9033907,9
FDF33,1568.64651507,2
FDJ22,2953.20560522,8
FDG56,-392.053921318,0
FDC05,3016.59715834,8
FDK09,3175.15290977,1
NCV29,2549.70732672,7
NCC43,2766.01548119,4
NCA42,2631.02205867,9
FDC10,1906.58072,8
FDC16,1283.52235794,1
NCL17,1929.39188321,1
FDA51,1448.63848176,6
FDW01,2137.9809502,2
NCF30,1644.09576943,7
FDN49,424.004787693,1
FDY20,1220.24364055,7
FDC15,1994.55326102,7
FDY24,851.776282657,8
NCG43,1219.64230036,2
FDA48,3085.04201123,1
NCF55,483.6490592,2
FDL38,1720.81228336,9
NCQ29,4387.98204031,3
FDC34,2052.782743,2
FDP36,2261.51414329,5
FDN50,228.605213387,0
FDO23,1516.01601001,9
FDT56,679.923712584,1
FDT13,4358.69118429,5
FDZ03,2665.87152127,1
FDQ03,2150.19609528,0
FDU44,2324.2493814,7
FDD03,3655.81453612,9
NCH30,1503.24318561,1
FDS60,1413.56050436,0
FDG08,2542.46708885,8
FDX38,658.592070174,2
FDD22,1491.27122832,2
FDW51,2989.83162326,1
FDL09,2316.17818269,2
FDZ60,1377.55039655,7
NCH07,2420.26583564,8
NCQ41,3240.30271202,9
FDW04,2217.12346817,9
FDI08,5218.85571448,5
FDR19,1092.24270139,4
FDV13,1509.65409027,8
FDB52,3739.04390652,2
FDZ48,3122.15637989,5
NCO14,980.317251138,9
FDZ50,2620.36373557,1
FDN27,945.81925852,4
FDQ60,1646.56500352,1
FDR49,436.945419986,2
DRJ35,2471.40202319,5
DRI49,910.874507922,2
FDB47,2972.20492782,2
FDP37,306.635123116,0
FDR26,2902.10823497,9
FDY31,1372.20235561,4
FDC11,1049.87062231,7
DRP47,3447.81073531,6
NCY54,2963.03513026,3
FDR27,2074.6868112,8
FDQ21,1090.3560614,4
NCQ29,3678.89927978,6
FDJ02,2411.3610758,8
FDE21,2393.54452817,3
FDM39,2787.42848217,8
FDZ01,1532.83151373,2
NCB19,1854.01213052,3
FDU03,2811.02296962,8
FDP27,2943.63293342,9
DRF01,1863.93659269,7
FDM03,1746.02184303,9
FDV01,2443.70626496,8
FDS16,2332.60458199,8
FDO45,1280.40246435,6
NCX06,2623.07603168,6
FDP13,632.245153156,8
NCR38,4275.50128574,3
FDA01,778.913899931,1
FDT26,1666.31930718,2
FDD44,5342.16551072,5
FDB26,763.696165005,1
FDP45,3001.4999652,4
NCP55,1034.91335679,8
FDT23,1066.35555908,2
FDO51,568.670673893,7
FDA44,985.33852747,8
NCJ31,3967.29506953,3
FDX37,1347.36793537,7
NCD18,3627.94685591,9
FDN40,3734.78546602,5
FDL33,2699.593774,2
DRF48,2717.07457973,6
FDW08,1286.59596678,6
FDX39,3857.50375248,3
FDB38,2755.68788933,9
FDY46,3407.6850743,3
NCB06,2560.07336416,9
FDA34,2510.29241953,6
FDA35,1728.02562409,7
FDQ07,3129.97778851,6
FDU32,1747.97128258,7
FDU26,1740.48455959,1
FDU13,479.151123197,0
FDO09,3719.50817849,6
FDW03,837.662454947,4
FDB38,2350.95788052,1
FDL26,926.129695215,0
NCN43,1787.81607227,7
FDH08,3381.20815185,7
NCC31,1606.04405326,4
FDH14,2021.28771664,6
FDL40,1421.55468667,2
FDD20,1767.93506143,6
NCV53,3507.53824418,6
FDD16,1003.17429101,7
FDP24,1622.23773949,6
FDQ25,2549.83308372,7
FDM38,663.735484817,6
NCT18,1318.64920036,0
FDM34,2203.98373798,9
DRH37,1210.3156009,0
NCE07,2062.05464694,1
FDG12,1778.21555774,1
FDB59,1727.17588693,0
FDS10,3321.1517139,3
FDN21,1080.8592611,0
FDM02,1215.92208577,7
FDO44,1879.91480649,9
NCN17,1397.6026105,2
FDH16,2014.49358754,3
FDL44,2585.68692474,8
FDY47,1848.96940599,2
DRI39,914.630244116,8
NCX54,2194.92032955,3
FDE59,652.163911044,8
FDO46,2796.67897809,7
DRE13,1516.8374858,8
FDW14,1270.76239989,1
FDF35,1554.95493766,8
FDO50,445.006232993,4
DRF49,1595.0107763,2
FDT60,2107.38990841,9
FDP38,650.37520175,7
FDA31,3967.54720848,5
FDY52,-251.191064077,0
FDD03,4898.02971477,5
FDN52,1830.76588475,3
FDU20,596.154890398,0
FDD22,1436.94142274,6
NCB55,-290.925146834,4
FDN27,1667.46780631,7
FDD16,1037.47375021,1
FDW48,1390.43824568,8
DRN35,412.777825667,7
FDX25,2870.72525966,9
DRD49,3610.07481053,9
FDE21,963.378153548,4
FDN44,2295.79557907,6
DRC01,1113.88614557,9
NCK30,3856.47701733,8
FDU39,769.39094115,1
FDB49,1437.34148418,1
FDS12,1554.55158317,7
FDR57,3071.09277721,3
FDX22,4697.57918761,5
FDC60,1170.05147242,1
NCE42,3779.67847196,9
NCK42,3539.32383364,9
DRE01,3325.48540157,2
FDE57,2773.75863982,3
DRK59,2705.29525317,4
FDB10,4965.67247341,5
FDQ25,2811.86970151,8
FDY26,3098.94367687,2
FDG28,3944.86707996,9
FDM14,1951.88933453,9
NCH29,1762.36626346,9
FDD48,2024.06082337,9
FDC17,3074.57369703,7
DRH49,2785.14387984,5
FDN44,3078.16600795,3
FDC29,1680.70120053,7
DRK01,568.143620072,4
FDD48,1634.12492453,2
FDB59,2879.05970308,1
FDY45,2505.33655912,0
FDX60,1005.27433566,6
FDT09,794.196240028,0
DRB24,3009.54095425,3
FDL13,3376.18911038,6
FDN16,1445.59606863,6
FDK57,1621.94743165,1
FDO22,2793.63363079,5
FDC57,1611.51306678,0
FDZ13,2119.31820562,5
FDW27,2055.23945833,1
FDX10,716.336178167,9
FDY08,2580.15219659,3
FDA49,1149.55827114,2
FDC32,1967.42221368,3
FDO04,729.029253397,6
NCZ54,2191.35457691,1
FDY40,562.529858694,7
FDW36,1482.07909196,7
FDE11,2510.7579318,2
DRE37,2646.71480926,7
NCK19,2681.11742522,2
FDT19,2378.80073421,6
FDE56,664.624710336,7
FDZ57,652.05221444,0
FDB35,1290.86567901,6
FDF09,-668.975773786,0
FDO34,2672.93847392,8
FDA55,3521.70785019,8
NCM18,728.996279475,6
FDJ20,905.627271854,4
DRQ35,1111.46415726,4
FDG02,2776.42284881,1
NCU29,2833.63551509,3
FDL27,2514.37571412,5
NCA54,2560.06537791,6
FDJ32,810.859179711,6
FDB21,2484.44450343,4
FDR46,1898.26040673,6
FDZ32,1781.3351657,8
DRF36,2778.07640046,2
NCU54,2917.05069047,2
NCI31,342.82554268,2
DRA59,2567.6666499,6
NCC55,402.50012021,7
FDE44,1177.73097727,3
NCN26,2392.36208645,3
FDC11,1415.71241287,9
FDV24,2013.01586976,6
FDR40,552.820738834,4
NCQ17,2493.59997525,9
FDC46,2513.62349392,7
NCM18,1010.8914101,8
FDK16,1476.07235405,8
FDI28,1138.24759997,2
FDS11,4031.76397383,3
DRD13,1137.50571296,8
FDL36,1172.66127024,6
FDI27,642.391408332,1
FDJ53,891.302165128,4
FDS44,3306.63895843,7
FDE28,3472.25798937,8
FDQ33,2823.74350681,3
FDB37,3536.59145692,2
FDQ31,1215.72489731,7
NCQ05,2409.07909571,8
FDE10,1792.95716838,1
FDF38,582.025763043,2
FDE50,2112.29438985,4
DRG37,1104.8445386,0
NCH06,3904.65030951,9
FDY14,3787.38042889,7
FDO27,1137.30327565,2
FDQ19,3972.62351516,9
FDZ26,2482.19004525,4
FDN51,3839.03486533,1
FDK20,1759.43542163,6
FDD40,3621.8947736,3
DRI25,1549.46275772,3
FDH56,1641.91839084,2
FDI36,4460.81277224,5
DRH11,1486.06237446,3
NCV18,1030.01240067,2
DRI01,2893.18699347,9
DRE48,3310.05372733,9
FDS51,817.561779756,6
FDM38,630.605838841,2
FDB60,4418.75501288,5
FDY58,3302.54759548,6
FDY22,1871.74826744,7
FDF11,5135.72354234,5
FDZ51,1375.06145647,6
FDQ45,2711.1708826,2
FDF17,2826.49298099,6
NCF31,3749.40298952,5
FDA37,1784.18936148,1
FDO51,843.916596348,8
FDF34,2925.12974101,1
FDD57,2122.68189479,3
FDO37,3602.21648005,8
FDR49,869.186550132,9
FDS39,2431.64071743,9
FDI48,2329.09053341,5
DRM35,2931.17637576,9
FDV57,2601.96825185,6
FDZ55,2323.8348843,1
FDI28,1095.05176324,6
FDS21,920.166851869,7
FDT34,1193.34054464,1
DRI25,756.788707442,6
FDT47,237.725535923,0
DRH39,966.028439944,7
NCD54,2060.2663182,7
FDU16,2798.2892535,5
NCW29,1840.44053685,7
FDV25,4801.05669324,5
FDM56,1485.87504546,6
FDZ04,2493.17745242,5
FDG59,-251.178319626,4
FDI56,1160.8279519,7
FDS33,1126.40357952,6
FDC23,2928.38748954,9
FDT11,3128.00583348,9
FDG17,3602.42289106,7
FDZ44,1661.67974678,7
FDJ52,2327.95719386,1
DRI23,2389.96573233,8
DRE15,-26.9494386473,0
NCF07,1408.98082962,1
NCR29,1096.52408386,9
FDE44,-463.108397787,4
FDT23,1091.88690563,6
NCG06,3762.88732396,2
NCU41,1519.40358585,0
FDH46,1483.31217106,2
FDV31,2422.28006905,1
NCT41,3754.16582291,5
FDE22,3914.86045475,5
FDC26,1391.78093461,7
DRF51,274.737608163,2
NCY53,825.871337369,4
FDY21,2609.9788601,2
FDL27,905.751853789,1
FDZ34,3107.83143382,9
NCF43,820.175157426,0
FDC21,1563.7903584,6
FDL26,2157.58086093,1
FDT25,485.621224106,0
NCR30,1185.26401865,8
DRL23,891.922712582,4
NCR05,3194.67921544,9
NCE19,1371.99059964,3
FDY07,427.32647225,6
FDB10,3346.70865503,2
FDP57,1426.38940471,1
FDU48,1122.69359838,4
FDH48,1147.82988524,6
FDO33,1533.77332404,6
NCU29,2120.12801075,7
FDW35,838.157655438,8
FDH05,2067.90063643,0
FDP26,1652.32672449,9
DRG27,454.114382806,6
FDQ33,2319.31445772,8
FDH20,267.813654506,0
FDV14,1484.32395315,8
DRD01,1013.61675085,8
NCI17,1516.40072239,9
FDF39,2736.16856699,0
FDX37,1613.97588012,8
NCX17,3256.14518773,6
FDN03,3709.94406783,1
NCS41,1392.01316603,0
FDH34,2653.50069833,7
NCX53,2814.8915542,3
FDY31,2353.65464106,8
FDD20,1823.05529312,2
FDE51,539.633030546,7
FDV27,1497.30122859,8
FDF16,2038.75329389,6
FDZ02,1778.86980497,9
NCK05,766.239329566,7
FDM12,4347.5419506,5
NCA05,2909.15496799,3
FDX33,2187.4716359,7
FDM25,2910.83471515,9
FDE41,1955.02861839,3
FDW14,1277.99270251,7
NCD30,1590.79546142,8
FDB23,2210.80892112,0
FDF45,1148.33519492,8
FDW20,1791.06546511,2
FDF47,3102.43449048,7
NCR05,2136.88634701,4
DRB01,2902.42707319,8
FDE36,2394.3918815,1
FDU56,3018.31514875,9
FDB23,3725.3852577,9
FDN48,1610.7188296,9
FDS43,2687.26529642,1
NCN05,2661.31681343,1
NCL53,2907.03546676,9
FDL56,1303.40908502,8
FDH17,2185.97532735,3
FDP37,1868.74871538,8
FDG09,2041.73850446,4
FDA55,3237.31851641,7
FDX31,3860.56470669,9
FDJ41,3822.11221989,7
DRC24,2269.80129372,7
FDQ21,1754.39181994,6
NCT54,1156.51258146,7
FDH08,3749.91617613,9
FDY38,4051.21452159,3
DRM11,2556.12270778,0
FDG32,3346.62756347,9
NCH18,3782.07055923,8
FDI20,3045.61026355,6
FDA33,2861.07178465,3
FDN45,3066.74642667,1
FDT45,-503.385517245,0
FDR32,3282.67921008,6
FDA48,3068.66905087,2
FDN23,2060.24474928,2
NCR18,573.121938465,6
FDD45,1429.68913413,8
FDI22,3638.73235559,3
FDT09,1954.83788428,1
DRC24,3857.87495043,5
FDT39,2473.79023746,8
FDX28,1227.81291296,7
FDA50,2001.39948045,3
FDT33,4076.30715734,5
FDQ60,2020.74567059,9
NCM19,2306.11304637,3
FDF40,3923.99865864,8
NCI30,3499.31939755,6
FDK34,3821.50521737,9
FDA38,5106.25089401,5
FDT02,487.868755369,7
FDC11,1027.95919357,2
FDD08,764.455440409,8
NCS29,4003.34012588,8
DRI03,1431.38395778,0
FDK48,1011.73672644,6
FDM52,2536.77944341,9
FDP49,764.032767779,6
DRA24,2674.14412371,8
NCJ43,2867.81676219,9
FDE11,2508.89123725,7
FDP01,2594.06882805,9
FDQ59,1954.7002508,3
FDA43,2030.90362983,4
FDL14,2273.78343947,2
FDV50,470.865780467,0
FDT01,4451.89952758,5
NCC42,1968.417445,6
FDO28,1873.39473722,8
FDD32,457.139423389,4
FDV45,2651.5675631,6
NCW17,1143.60640016,4
NCJ17,2599.17628364,5
NCF18,3022.84002779,9
FDP01,2192.68591063,7
FDH24,2272.02231894,7
FDI38,4715.46529684,5
FDX03,583.655448506,6
FDY28,3189.80520271,8
FDN34,3235.21675602,3
FDJ02,2188.83307825,7
FDW40,1159.85652516,4
FDX03,567.161826537,2
FDE17,3801.98151987,5
FDT58,2562.11157476,8
FDI38,3078.62689565,1
FDW22,3285.07786673,6
FDS15,3125.99064351,5
NCX06,2625.2746515,1
DRK47,3317.5997256,6
FDC23,4190.69374901,5
FDM56,228.996821496,0
FDP21,3050.40956478,8
FDP58,3238.82417754,8
FDA27,3071.29244087,4
FDK41,223.763548823,4
NCH42,3579.45543957,8
FDG29,511.651006452,7
FDW15,2920.63083877,3
FDD28,1528.11429365,3
FDQ37,3087.7624549,9
FDC23,2582.78590475,6
FDV13,1303.40115198,6
FDK33,3343.9247211,8
FDO33,1484.12947807,1
FDN21,2243.74554516,2
NCW06,4346.45052656,5
FDI38,3082.36356646,6
FDC21,3164.48025646,5
NCS05,2155.28142217,8
NCN53,854.483147084,9
FDV40,-96.0882543014,0
FDG60,3339.54446359,2
NCY30,4243.27365517,5
FDM40,1798.33429496,7
NCO30,2903.58175768,8
FDK10,2896.81653038,8
FDM36,2496.17318694,7
FDN10,1625.89358872,1
FDM46,1848.67495172,3
FDX50,1888.32178472,9
FDP33,3588.61508686,7
FDO12,2779.56424898,7
FDC28,1514.23508362,1
FDO31,1179.43758675,7
FDX45,2089.34751075,6
FDV21,1929.21847136,9
FDH04,1748.15642803,9
NCG54,2331.58688163,1
FDO13,2546.60164722,8
FDA09,4045.19129182,5
FDC38,1756.70458656,2
NCO42,2307.90265809,8
FDL45,2127.81745316,9
NCK31,682.556654794,1
FDM39,2552.89840801,2
FDC22,1346.63764737,0
FDF46,1776.97975658,8
FDQ37,2674.49026343,7
FDH41,1772.03530635,0
FDQ04,686.716058283,8
NCQ02,4373.33892384,5
FDJ57,4384.17856541,5
NCE07,2417.34294253,9
FDE56,634.250691261,1
FDI20,3404.50191833,9
FDK36,1463.75883071,3
FDP08,4291.0697337,5
FDF44,1876.50102909,2
NCU53,2386.41098103,2
FDF47,3136.22878122,6
FDS55,829.719010237,0
FDZ52,189.033962571,0
FDL04,2108.03184287,3
NCM26,2188.94068447,6
FDX43,2701.72404775,9
FDP52,3668.75482127,9
DRK49,555.635975968,7
FDE38,2350.1123031,1
DRF13,2109.99616362,6
FDK41,-268.00094818,0
FDJ04,3158.16283023,5
FDZ44,2434.48205607,3
FDS11,3277.09535714,1
FDA55,3647.59748247,9
NCW53,3042.26461801,8
FDB49,3069.24604536,5
FDD23,2733.47075691,2
NCV42,1548.04504646,7
NCZ29,2499.67581057,3
FDQ26,762.450289144,1
FDV08,539.183719625,2
FDC53,1834.10194567,9
FDV58,1407.71547169,0
NCP02,59.4394640536,4
DRI37,661.377130216,7
FDQ12,3715.26881595,9
FDE33,1326.54381984,8
FDX27,1239.67014394,7
FDM22,717.967323488,2
NCH30,811.146284788,4
FDC04,3494.29336621,2
FDO38,1289.97168546,8
FDV52,3166.77626467,5
FDB32,1325.62190655,1
FDV43,1295.72246514,3
FDI24,3255.83121512,3
FDR40,1235.19782642,2
FDW02,2201.99472602,9
FDE44,787.578150525,9
FDL38,1582.94186085,8
NCT54,46.9610933711,0
DRJ39,2025.18096903,0
FDW55,4063.10180821,9
DRF13,1417.79830318,4
NCW17,2239.23651701,9
FDP13,405.257346558,6
FDS08,3233.0100973,3
NCP17,847.833494914,6
NCO53,2370.39011144,6
FDH19,2495.18032944,7
FDJ04,1545.62938132,2
FDG10,1234.59521324,9
FDA40,-99.3092741861,0
FDI53,2196.4241204,7
FDU09,-476.886625784,0
FDK60,1329.13139315,7
FDR43,219.780049945,2
FDW22,3239.22210164,2
DRP47,2205.87237136,0
DRG48,987.672468141,0
FDA14,2038.09793753,6
FDU49,1267.62069093,1
FDK28,3682.70995318,7
FDT19,2608.75213048,8
NCQ42,1753.58805219,7
FDD03,3321.17715426,7
NCM53,1470.59387271,1
NCX53,2027.17056757,7
FDV14,2788.28325628,5
NCZ54,2222.80490335,2
FDB39,725.669331324,1
DRC24,2487.31997606,8
FDY36,1056.87118405,1
FDN01,2461.14466239,6
DRH25,1009.49430702,8
FDV08,834.245401129,8
NCP53,3839.08613166,9
FDU52,1045.48346433,0
NCI42,3016.46667628,7
FDZ14,1738.72045615,6
FDF11,3810.9871172,8
FDQ13,1997.97906989,3
FDO32,-813.378613217,0
DRJ37,2934.91072398,3
FDY43,2554.96543433,8
NCT41,2148.02729955,2
NCV17,1903.39906287,7
FDM04,2353.25471649,5
DRB48,1338.34613017,3
FDM24,2156.83338493,1
FDT37,4075.10400034,9
NCO05,139.900570587,0
FDL13,3658.09283194,8
FDL15,2164.96480428,2
FDB11,3938.74746804,3
FDL14,1612.53290663,4
FDY10,879.301577303,4
FDJ40,1971.67301754,9
NCW18,3634.50227597,8
NCY06,1763.79290809,1
DRE13,1993.52257865,3
FDA26,3128.13275986,7
NCE19,-654.524219009,0
FDE33,1132.1662645,6
DRL59,2372.43043591,5
FDY07,697.380187951,8
FDF57,3222.52816438,3
FDM58,1518.11768933,6
FDP26,2868.44729115,5
FDY32,2459.43403831,8
FDD51,-683.094323694,0
FDU22,2343.5775309,3
FDZ49,3858.19480886,3
NCI42,3038.3945465,2
FDT04,1974.24745995,5
NCU41,2700.95101621,7
FDS56,3868.06519371,7
NCN42,2134.14041239,2
FDK34,3692.59935002,8
FDB03,3326.78398289,2
DRJ25,478.031761187,6
FDT25,3346.02599578,5
FDN20,2415.98044988,1
FDP09,3062.05504535,1
FDM20,2832.30916436,4
NCG55,1845.11903796,8
NCP14,1328.68177228,7
NCH06,3732.82332503,8
FDV52,1548.48941032,1
NCL07,513.9662005,6
DRJ11,4309.4237849,5
DRO59,1015.0659204,1
FDW15,913.862042821,0
NCQ30,1717.17876501,6
NCN54,373.516014241,4
FDY01,3078.92078366,5
FDX39,3099.06610601,6
FDH53,2831.1620281,5
FDA57,520.392270986,6
NCC07,337.739427377,0
FDU28,2642.01127276,1
FDK36,-452.940835741,0
FDR36,1239.20531416,3
NCQ17,2063.73293869,6
FDS28,-37.7239088483,4
FDE08,2090.7835567,7
FDU22,1843.6136546,8
FDG41,1526.88704896,7
FDO31,-36.3839121957,0
FDM21,2934.96404444,4
FDU40,2771.71221982,2
FDV36,2568.3291718,3
FDT10,2404.55257367,5
FDX38,657.668840796,7
NCU30,3952.74367423,5
NCV06,3088.13637206,9
FDT16,3826.10467672,6
NCP41,3156.9794588,5
FDZ56,2441.50537856,2
FDC22,2638.45184608,6
FDU10,513.566510087,6
FDS46,1676.52076474,7
FDO08,2784.54151312,9
NCV42,2306.03765055,3
FDP33,3585.28940401,6
FDJ12,3284.30551203,8
FDH04,1333.46385364,7
NCU54,2919.89122907,1
FDO36,1295.65025797,0
FDT37,5325.73230052,5
FDD14,1111.03163759,0
FDA16,3181.57058967,1
NCS42,490.14089098,4
FDP10,492.40232287,4
FDQ28,2578.54571155,9
FDK57,470.389798666,0
FDK02,1532.00129801,1
FDW47,2459.56699566,3
NCC42,2719.47225068,3
FDQ37,3463.43434465,3
FDL40,1618.67484802,8
DRE13,99.7927946308,0
FDQ34,2858.36896144,5
NCB54,2040.691798,8
FDS48,2528.42968679,9
FDO15,1076.30518055,7
NCT30,498.057033535,1
FDU49,2855.61295236,5
FDE21,1897.54031272,8
FDS49,268.379742414,4
FDT38,2758.78928062,5
FDZ01,1531.66495614,7
FDC41,904.17465382,6
DRG13,1168.30532867,0
NCZ42,4222.63028383,3
NCM07,1158.36013482,7
NCV17,2643.60836665,3
DRK39,1146.87029236,6
FDS37,2389.7256072,3
FDV12,643.072270284,4
NCG19,3969.8405549,3
FDS51,836.097411033,1
NCO14,809.848859926,8
FDC38,2009.70584628,8
FDN15,2273.43185155,8
NCH42,3280.48099641,1
FDQ22,730.345417323,8
FDC05,2744.41501103,1
FDZ31,2668.18283752,1
DRJ23,3143.09201979,9
FDC52,2261.29156445,6
DRD12,-27.6920891909,0
FDV55,2048.94822077,2
FDD32,1417.4053231,8
FDR01,3310.36891824,9
FDY08,951.581271949,4
FDQ45,2745.37411005,7
DRN11,3495.90406522,5
NCS05,2688.3876362,3
FDY32,2179.03746899,6
NCD31,2388.90732787,7
NCE06,2596.74291428,9
NCP14,1556.88209949,8
NCF18,1894.24917454,4
FDF14,2942.22251239,3
FDB22,2086.81903414,2
NCH54,2592.53045106,9
FDU27,463.870856384,6
FDS58,3957.38056323,5
NCU29,2073.53763498,6
FDJ57,2735.4241923,1
FDL56,1430.59903438,9
FDH60,2796.15407368,6
FDN24,1348.39375809,3
FDD02,1666.51609341,2
FDP15,3665.15804344,2
FDB28,4369.6102475,5
DRC49,2038.78202172,7
NCG30,2362.78564548,3
FDJ14,1508.84219888,9
FDL52,502.197540647,7
NCG19,4797.32827046,5
NCN41,1712.92190173,6
FDW22,3272.45726365,1
FDI02,1484.50786967,1
FDV51,2365.76672622,7
FDV48,1380.52576839,8
NCL17,1221.65401029,4
FDP46,1154.33177359,7
FDU10,474.035313393,7
FDT37,2542.66580835,0
FDI27,649.060595845,6
FDN51,4114.29503565,8
FDW07,1078.6149206,6
FDN45,3469.07849506,9
DRN37,3886.59446975,5
DRF48,3095.21259368,9
FDP38,6.53931704765,4
NCX18,4473.13118139,5
FDK45,2378.57289255,3
FDZ37,1667.63229857,9
FDS50,3962.99715163,3
NCR54,3473.37061323,3
NCS17,1231.5093108,6
FDV31,2694.45090853,8
DRE27,1216.8840091,2
FDN60,2177.43358306,1
FDK26,2713.7570594,1
FDX37,2121.56862347,3
FDW31,3138.40289785,8
FDX26,3315.29087546,3
DRL49,1303.76494701,4
FDU49,1262.56812656,2
FDY58,3548.85188488,8
FDN03,3687.61703919,7
NCV06,1553.29219873,0
FDH53,1219.41803823,7
FDG31,1649.43669207,3
NCC06,1832.70579774,7
FDS13,4103.7331656,9
FDP16,3574.1079338,6
FDA35,1723.83894647,1
DRP47,4294.40169239,3
FDY28,1788.4399509,0
FDY20,1239.14236297,6
NCH30,1508.1700791,2
NCR29,7.56417516912,4
NCP05,2126.32499844,1
NCF30,796.416465298,4
FDA08,2393.81320214,6
FDN51,5464.04843562,5
FDH12,1680.17458557,8
FDY39,2654.20520894,2
NCO53,2389.70833745,7
FDB40,2427.47141852,8
FDH02,1712.7359513,9
FDY11,2550.57207983,5
FDQ09,845.001084442,4
FDP16,3565.94784403,1
NCF55,1200.53231559,3
FDY09,4161.33131262,5
FDY39,2647.34053222,7
NCU53,2715.61059239,9
NCT41,2511.44114102,9
FDJ45,628.463172563,8
FDR28,2396.20050773,1
FDN08,1628.5934913,1
FDJ07,2034.23073263,9
FDZ09,3843.21657695,5
FDQ14,2115.87257774,2
FDY12,2157.73058118,5
FDK57,1879.32062921,8
FDD20,2152.76535143,9
FDS36,2368.39987945,3
FDI40,1719.85014142,9
FDJ40,1580.68595546,7
FDE08,2062.83824515,1
DRK01,1314.70703375,1
FDC58,927.126499374,9
FDE50,3052.62358023,8
FDX48,2234.90799016,6
DRM35,3293.57767459,3
FDG41,1503.52580945,1
FDB52,3974.83430837,8
FDV19,2318.18088363,7
DRG48,2134.6163907,2
FDI26,2590.3188307,1
FDU11,867.002389915,4
FDF59,1014.82900725,4
FDR07,1664.95200898,9
NCE06,2219.72789101,2
FDE10,2088.88840966,8
NCO55,1676.9213566,8
FDZ13,493.009682549,1
FDT50,1289.01508486,2
FDH12,170.347571157,0
FDD21,1703.37457297,7
NCM05,3761.19624313,1
FDK04,752.302839915,1
FDN33,1246.37914524,2
NCM18,-478.695710236,0
DRC25,1582.63386315,9
FDT47,1430.18329342,2
FDD45,2820.28845176,5
NCD07,2327.52565718,3
NCY54,903.161482318,0
FDL12,1109.32541709,9
FDL02,1414.90973743,2
FDC60,1184.06286893,6
FDR37,2605.44627022,2
FDY16,2595.43295523,2
FDU26,1738.79208315,7
FDN24,564.539493629,1
FDH44,2179.21847978,1
FDE23,-587.781232034,0
FDW60,2625.29816989,2
FDQ55,2116.28243192,9
FDV32,2363.36892546,5
FDV03,979.189932403,0
FDY14,2589.58657457,0
NCL55,5228.27354019,5
DRF25,517.102394789,2
