Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Category,Years_of_Operation
2,FDD40,193.6162,3848.324,4,0.014790559,20.25,2004,6,1,2,1,1,9
2,FDA01,59.1904,527.3136,3,0.054378253,15.0,1997,8,0,2,1,1,16
2,FDS33,89.1514,2390.8878,13,0.123428594,6.67,1997,8,0,2,1,1,16
2,FDM50,60.222,1677.816,3,0.029943463,13.0,1985,5,2,1,3,1,28
2,FDB29,112.7176,801.6232,5,0.052368061,16.7,1987,1,2,0,1,1,26
0,FDF46,115.5834,1267.0174,13,0.093861144,7.07,2002,7,1,2,1,1,11
0,FDA33,148.0076,886.8456,13,0.033968647,6.48,2002,7,1,2,1,1,11
2,FDC08,228.272,452.744,6,0.173154079,19.0,1998,0,2,2,0,1,15
0,FDB53,147.5392,3877.6192,5,0.139735226,13.35,2002,7,1,2,1,1,11
0,FDY31,146.6418,4414.254,6,0.043351896,5.98,1985,5,2,1,3,1,28
0,DRQ35,122.4388,5448.9072,7,0.042086652,9.3,1985,5,2,1,3,0,28
2,FDX36,223.9404,4950.8888,0,0.12848269,9.695,1999,9,0,1,1,1,14
0,DRD13,62.6168,958.752,14,0.049357077,15.0,2007,2,1,2,1,0,6
2,FDC52,149.9708,1956.1204,4,0.008326735,11.15,2007,2,1,2,1,1,6
0,FDB45,103.2306,2404.2038,6,0.021362955,20.85,1999,9,0,1,1,1,14
1,NCK19,194.3478,387.4956,11,0.151420934,9.8,1998,0,2,2,0,2,15
0,FDV51,165.0842,994.7052,10,0.032511818,16.35,1987,1,2,0,1,1,26
2,FDZ35,101.299,1754.383,1,0.022323658,9.6,2002,7,1,2,1,1,11
1,NCW17,129.9994,3340.9844,8,0.019292355,18.0,1985,5,2,1,3,2,28
0,FDV59,216.7166,3918.8988,1,0.048124443,13.35,2002,7,1,2,1,1,11
0,DRH39,76.367,306.268,4,0.09261307,20.7,1987,1,2,0,1,0,26
0,FDN60,158.4604,4278.4308,0,0.094697274,15.1,1985,5,2,1,3,1,28
0,FDU55,260.6278,4425.5726,6,0.035984104,16.2,2002,7,1,2,1,1,11
2,FDN58,230.9984,9267.936,13,0.056596985,13.8,1985,5,2,1,3,1,28
0,FDC41,76.867,229.701,5,0.2047,15.6,1985,4,0,2,0,1,28
2,FDO01,129.3994,2055.9904,2,0.020618324,21.1,1985,5,2,1,3,1,28
1,NCO43,101.3016,3339.6528,11,0.04709821,5.5,1997,8,0,2,1,2,16
2,FDQ07,221.7456,6410.3224,6,0.087584126,15.1,2002,7,1,2,1,1,11
2,FDF28,122.9046,1992.0736,5,0.038078899,15.7,2007,2,1,2,1,1,6
2,FDM01,104.4332,2870.9296,2,0.095102092,7.895,2007,2,1,2,1,1,6
2,FDY49,164.5184,2807.0128,3,0.011953902,17.2,1985,5,2,1,3,1,28
2,FDR24,88.183,539.298,0,0.062799379,17.35,1987,1,2,0,1,1,26
1,NCY18,174.3054,4377.635,9,0.031125709,7.285,1987,1,2,0,1,2,26
1,NCY30,180.9976,2716.464,9,0.026005891,20.25,2002,7,1,2,1,2,11
0,FDJ22,190.9504,383.5008,13,0.09246392,18.75,1985,4,0,2,0,1,28
0,DRI37,59.5904,703.0848,14,0.107765165,15.85,1999,9,0,1,1,0,14
0,FDL27,66.3826,1937.478,10,0.010647477,6.17,1999,9,0,1,1,1,14
1,NCO30,182.2608,3307.6944,9,0.015749341,19.5,1999,9,0,1,1,2,14
1,NCB07,197.611,3142.576,9,0.077628053,19.2,1999,9,0,1,1,2,14
0,FDX25,181.2292,2554.0088,3,0.102127344667,16.7,2009,3,2,1,2,1,4
2,FDP59,104.0648,1869.5664,1,0.056695731,20.85,2009,3,2,1,2,1,4
2,FDR59,260.4594,5494.8474,1,0.063993068,14.5,2002,7,1,2,1,1,11
2,FDT27,233.1616,6093.4016,10,0.069529262,11.395,1987,1,2,0,1,1,26
0,DRI01,174.0422,2586.633,14,0.034452949,7.97,1997,8,0,2,1,0,16
2,FDU09,55.2956,1255.6988,13,0.06670068,7.71,1999,9,0,1,1,1,14
2,FDH26,141.7496,4093.3384,3,0.034699737,19.25,1997,8,0,2,1,1,16
0,FDH27,142.2128,3163.8816,4,0.058346939,7.075,1997,8,0,2,1,1,16
2,FDN39,166.0816,5033.448,10,0.065203103,19.35,1985,5,2,1,3,1,28
2,FDH40,79.9276,1137.1864,5,0.078929571,11.6,1997,8,0,2,1,1,16
0,FDJ56,98.77,2696.49,6,0.182514881,8.985,1985,5,2,1,3,1,28
0,DRN47,178.566,898.83,7,0.016895293,12.1,2009,3,2,1,2,0,4
1,NCO17,118.244,2756.412,8,0.073379745,10.0,1997,8,0,2,1,2,16
0,FDX60,81.896,878.856,0,0.08075758,14.35,2002,7,1,2,1,1,11
0,FDT22,58.222,659.142,13,0.112271498,10.395,1999,9,0,1,1,1,14
0,FDX26,182.6292,182.4292,4,0.153741385,17.7,1985,4,0,2,0,1,28
0,FDG45,211.4902,3610.6334,6,0.127929521,8.1,1987,1,2,0,1,1,26
2,FDD44,256.4646,5153.292,6,0.07838564,8.05,2004,6,1,2,1,1,9
2,FDS15,108.7596,2588.6304,10,0.078502143,9.195,2007,2,1,2,1,1,6
2,FDL51,212.5876,1286.3256,4,0.047684831,20.7,2009,3,2,1,2,1,4
2,FDL32,110.1544,1230.3984,6,0.123159656,15.7,2007,2,1,2,1,1,6
2,FDZ07,60.2194,1733.7432,6,0.11070823325,15.1,1985,5,2,1,3,1,28
1,NCW53,193.8162,384.8324,8,0.053392944,18.35,1985,4,0,2,0,2,28
1,NCA54,180.0318,3969.4996,9,0.036715907,16.5,2002,7,1,2,1,2,11
0,FDX09,176.437,7763.228,13,0.065236932,9.0,2004,6,1,2,1,1,9
2,FDO51,41.2112,809.6128,10,0.041947547,6.785,1987,1,2,0,1,1,26
0,FDW49,178.6002,1253.7014,3,0.082888496,19.5,2009,3,2,1,2,1,4
0,FDB27,195.2768,5715.2272,4,0.055390121,7.575,1997,8,0,2,1,1,16
2,FDF45,57.7904,1464.76,6,0.012194556,18.2,1987,1,2,0,1,1,26
0,FDV02,169.8106,3251.1014,4,0.060495243,16.75,1987,1,2,0,1,1,26
2,FDY28,214.3218,4274.436,5,0.168593729,7.47,2004,6,1,2,1,1,9
2,FDX31,231.7958,5375.0034,6,0.014753811,20.35,1985,5,2,1,3,1,28
0,FDR43,38.019,1318.284,6,0.160707489,18.2,1985,5,2,1,3,1,28
2,FDP51,119.4124,2251.7356,10,0.085622362,13.85,2009,3,2,1,2,1,4
2,FDL52,37.4506,1176.4686,5,0.046350909,6.635,2007,2,1,2,1,1,6
2,FDR44,130.4968,3523.4136,6,0.102920886,6.11,1997,8,0,2,1,1,16
0,FDB34,86.2198,610.5386,13,0.026604781,15.25,2004,6,1,2,1,1,9
0,FDC50,96.4094,1237.7222,3,0.158220856556,15.85,2004,6,1,2,1,1,9
0,FDT57,235.1248,474.0496,13,0.031860325,15.2,1998,0,2,2,0,1,15
2,FDP22,52.6666,717.7324,13,0.0993062427143,14.65,1985,5,2,1,3,1,28
0,DRE49,150.5024,2580.6408,14,0.021250002,20.75,1997,8,0,2,1,0,16
0,FDM40,143.2154,2552.6772,5,0.159936948,10.195,1997,8,0,2,1,1,16
0,FDY32,164.021,3914.904,6,0.129503146,7.605,2002,7,1,2,1,1,11
2,FDW07,88.5514,796.9626,6,0.142688846,18.0,1997,8,0,2,1,1,16
0,FDU02,228.9352,916.1408,4,0.179484411,13.35,1985,4,0,2,0,1,28
1,NCF18,191.3504,3259.7568,9,0.089163056,18.35,2002,7,1,2,1,2,11
0,FDQ56,84.8908,1677.816,6,0.105761491,6.59,1999,9,0,1,1,1,14
2,FDN58,230.0984,3707.1744,13,0.056960814,13.8,1999,9,0,1,1,1,14
2,FDG35,173.5738,2954.1546,15,0.00704098,21.2,1997,8,0,2,1,1,16
2,FDY34,166.4842,2652.5472,13,0.011026594,10.5,2009,3,2,1,2,1,4
1,NCE19,52.7956,1037.3164,9,0.093203257,8.97,2002,7,1,2,1,2,11
1,NCK31,50.9666,717.7324,11,0.026916794,10.895,1985,5,2,1,3,2,28
1,NCJ29,86.1224,426.112,8,0.035264298,10.6,2002,7,1,2,1,2,11
0,FDT59,231.1668,6911.004,1,0.015908424,13.65,2004,6,1,2,1,1,9
1,NCX41,211.0244,3811.0392,8,0.017719277,19.0,1997,8,0,2,1,2,16
2,FDU45,115.3518,2277.036,13,0.035334201,15.6,1985,5,2,1,3,1,28
0,FDW24,48.9034,48.6034,0,0.065652494,6.8,1985,4,0,2,0,1,28
0,FDF22,212.8218,5770.4886,13,0.056919038,6.865,1999,9,0,1,1,1,14
2,FDM60,40.2138,690.4346,0,0.048143292,10.8,1997,8,0,2,1,1,16
0,FDR02,110.2886,1890.2062,4,0.022047313,16.7,1987,1,2,0,1,1,26
0,DRP35,126.2336,3195.84,7,0.090427268,18.85,1985,5,2,1,3,0,28
0,FDS48,150.1708,1504.708,0,0.027779254,15.15,1997,8,0,2,1,1,16
1,NCZ42,238.3248,711.0744,9,0.0122390246667,10.5,1998,0,2,2,0,2,15
0,FDZ38,174.2422,4311.055,4,0.008033611,17.6,2009,3,2,1,2,1,4
0,FDH19,175.4738,521.3214,10,0.033088472,19.35,1997,8,0,2,1,1,16
1,NCB55,59.4562,829.5868,9,0.160663021,15.7,1997,8,0,2,1,2,16
0,FDC15,155.5288,1571.288,4,0.178975721,18.1,2007,2,1,2,1,1,6
2,FDF11,239.6538,2403.538,15,0.017627888,10.195,2004,6,1,2,1,1,9
0,FDW35,41.6454,83.8908,1,0.0194158,10.6,1985,4,0,2,0,1,28
0,FDB44,211.0586,844.2344,6,0.016993225,6.655,2002,7,1,2,1,1,11
1,NCC06,127.3336,2940.1728,9,0.027139013,19.0,2007,2,1,2,1,2,6
0,FDR04,98.0068,291.6204,5,0.03777249,7.075,1998,0,2,2,0,1,15
0,FDB17,181.2976,3259.7568,5,0.036746479,13.15,2002,7,1,2,1,1,11
2,FDW43,226.8036,3415.554,6,0.022460102,20.1,1999,9,0,1,1,1,14
2,FDA27,256.7672,5624.6784,4,0.033843513125,20.35,2009,3,2,1,2,1,4
1,NCU41,190.1846,6687.961,8,0.05213575,18.85,1999,9,0,1,1,2,14
2,FDY56,227.1062,5642.655,6,0.062508438,16.35,1999,9,0,1,1,1,14
0,FDV39,196.2426,4943.565,10,0.007309544,11.3,2009,3,2,1,2,1,4
0,FDN32,182.6266,3135.2522,6,0.015623754,17.5,2009,3,2,1,2,1,4
2,FDW07,87.4514,796.9626,6,0.142978223,18.0,2002,7,1,2,1,1,11
0,FDZ27,51.535,848.895,4,0.017191055,7.935,2002,7,1,2,1,1,11
0,FDW23,37.3164,38.6164,0,0.143592939,5.765,1985,4,0,2,0,1,28
2,FDU01,184.5924,4997.4948,3,0.011995271,20.25,1997,8,0,2,1,1,16
2,FDF10,149.1418,588.5672,13,0.15717236,15.5,1999,9,0,1,1,1,14
0,DRH03,91.812,372.848,4,0.061393095,17.25,1985,4,0,2,0,0,28
2,FDW27,155.7314,155.1314,10,0.264124669,5.86,1985,4,0,2,0,1,28
0,DRI13,218.0508,3038.7112,14,0.020310046,15.35,1987,1,2,0,1,0,26
1,NCR05,200.2084,1587.2672,8,0.054630834,10.1,1997,8,0,2,1,2,16
2,FDB29,115.4176,687.1056,5,0.052517969,16.7,2002,7,1,2,1,1,11
2,FDL51,213.4876,1929.4884,4,0.047565208,20.7,1999,9,0,1,1,1,14
0,FDB11,223.8404,3600.6464,15,0.060797393,16.0,1987,1,2,0,1,1,26
0,FDI35,180.7634,2181.1608,15,0.041291169,14.0,1997,8,0,2,1,1,16
0,FDX08,181.4318,3428.2042,6,0.022604051,12.85,1997,8,0,2,1,1,16
2,FDP59,105.6648,623.1888,1,0.056580228,20.85,2002,7,1,2,1,1,11
1,NCJ18,120.5124,2133.2232,9,0.164196823,12.35,1999,9,0,1,1,2,14
0,FDJ41,261.6594,3401.5722,5,0.022976497,6.85,2009,3,2,1,2,1,4
0,FDU08,101.0042,1289.6546,6,0.027310252,10.3,2004,6,1,2,1,1,9
2,FDS09,49.6008,50.6008,13,0.141975462,8.895,1985,4,0,2,0,1,28
0,DRH15,45.9428,790.9704,4,0.12034119275,8.775,1987,1,2,0,1,0,26
1,NCV17,129.2626,3147.9024,8,0.01619866,18.85,2007,2,1,2,1,2,6
1,NCO54,56.7614,2486.763,9,0.014205168,19.5,1985,5,2,1,3,2,28
0,FDE24,141.0812,1139.8496,0,0.09344495,14.85,2004,6,1,2,1,1,9
2,FDH53,84.3592,1816.3024,5,0.019199733,20.5,1997,8,0,2,1,1,16
2,FDZ13,51.935,199.74,3,0.154120252,7.84,2009,3,2,1,2,1,4
0,FDW28,196.7452,978.726,5,0.089004389,18.25,2002,7,1,2,1,1,11
2,FDU46,85.854,2683.174,13,0.011117041,10.3,1987,1,2,0,1,1,26
1,NCE43,169.9448,2897.5616,9,0.103422709,12.5,2004,6,1,2,1,2,9
0,FDS26,260.5594,9158.079,4,0.089035961,20.35,1985,5,2,1,3,1,28
2,FDB14,93.212,1957.452,3,0.102723919,20.25,1997,8,0,2,1,1,16
2,DRB48,40.2822,1296.3126,14,0.024733134,16.75,1985,5,2,1,3,0,28
1,NCC42,140.3838,2528.7084,8,0.044871033,15.0,1987,1,2,0,1,2,26
0,FDQ20,38.7138,284.2966,6,0.029760052,8.325,1987,1,2,0,1,1,26
0,FDA13,38.6506,759.012,3,0.078999287,15.85,2007,2,1,2,1,1,6
0,FDZ15,117.3782,1787.673,4,0.020870744,13.1,1997,8,0,2,1,1,16
1,NCV42,111.3228,2431.5016,9,0.031599715,6.26,2007,2,1,2,1,2,6
0,DRI51,173.1764,4466.1864,4,0.042413704,17.25,2009,3,2,1,2,0,4
0,FDO28,119.9098,2048.6666,5,0.072284689,5.765,2004,6,1,2,1,1,9
1,NCS54,175.437,1940.807,9,0.009984847,13.6,1987,1,2,0,1,2,26
0,FDH16,88.783,2067.309,5,0.052852621,10.5,2007,2,1,2,1,1,6
0,FDG24,85.125,2663.2,0,0.014660821,7.975,2002,7,1,2,1,1,11
2,FDR52,192.1846,1146.5076,5,0.076354362,12.65,2009,3,2,1,2,1,4
1,NCH06,247.846,3448.844,9,0.076709639,12.3,2002,7,1,2,1,2,11
0,FDA36,184.8924,1665.8316,0,0.005677876,5.985,2002,7,1,2,1,1,11
0,FDU56,184.7266,8114.7704,6,0.0445064415,16.85,1985,5,2,1,3,1,28
2,FDT09,132.5284,1713.7692,13,0.012282366,15.15,1999,9,0,1,1,1,14
0,FDU25,56.4246,810.9444,3,0.026681262,12.35,1997,8,0,2,1,1,16
0,FDK41,84.9224,1193.1136,5,0.127541722,14.3,1997,8,0,2,1,1,16
1,NCT54,93.4094,856.8846,9,0.119513002,8.695,2004,6,1,2,1,2,9
0,FDV51,163.8842,165.7842,10,0.054463442,16.35,1998,0,2,2,0,1,15
2,FDM24,151.3366,1057.9562,0,0.086062418125,6.135,2002,7,1,2,1,1,11
1,NCO30,185.0608,2205.1296,9,0.015756784,19.5,2002,7,1,2,1,2,11
2,FDQ45,182.3608,2940.1728,13,0.010907967,9.5,1987,1,2,0,1,1,26
0,DRK59,235.8616,3046.7008,7,0.07543556,8.895,2004,6,1,2,1,0,9
0,FDW28,196.8452,3327.6684,5,0.096388123375,18.25,1997,8,0,2,1,1,16
0,FDC02,258.3278,520.6556,3,0.115194717,21.35,1998,0,2,2,0,1,15
0,FDR21,174.837,2999.429,13,0.066922802,19.7,2004,6,1,2,1,1,9
0,FDN48,90.0804,2113.2492,0,0.064636203,13.35,1985,5,2,1,3,1,28
0,FDT44,117.8466,942.7728,6,0.103195401,16.6,2002,7,1,2,1,1,11
0,FDX14,74.0354,75.2354,4,0.13121032,13.1,1985,4,0,2,0,1,28
0,FDH57,133.6284,1581.9408,6,0.035747522,10.895,1997,8,0,2,1,1,16
2,FDH28,37.4506,37.9506,5,0.192650072,15.85,1985,4,0,2,0,1,28
1,NCT41,151.3024,151.8024,8,0.098031771,15.7,1985,4,0,2,0,2,28
2,FDO11,248.8092,3486.1288,1,0.030118338,8.0,1985,5,2,1,3,1,28
1,NCP42,195.2478,4262.4516,9,0.016201845,8.51,2007,2,1,2,1,2,6
0,FDN09,243.9828,731.0484,13,0.05837308,14.15,1998,0,2,2,0,1,15
0,FDP32,128.8678,1398.8458,6,0.087652908,6.65,2004,6,1,2,1,1,9
2,FDV57,177.966,2336.958,13,0.065999008,15.25,1999,9,0,1,1,1,14
0,FDW28,196.5452,2348.9424,5,0.088750333,18.25,1987,1,2,0,1,1,26
2,FDR56,196.8768,7094.7648,6,0.100277876,15.5,1985,5,2,1,3,1,28
2,FDA40,87.4856,1054.6272,5,0.099252438,16.0,2004,6,1,2,1,1,9
1,NCG42,127.831,1298.31,9,0.044728155375,19.2,2002,7,1,2,1,2,11
1,NCK54,117.815,2330.3,9,0.0295148198,12.15,2007,2,1,2,1,2,6
0,FDE16,208.9954,4584.6988,5,0.026384672,8.895,1999,9,0,1,1,1,14
0,FDB15,263.4568,527.3136,4,0.228993134,10.895,1998,0,2,2,0,1,15
2,FDC40,76.1986,1869.5664,4,0.065431917,16.0,2007,2,1,2,1,1,6
0,FDE53,106.928,2876.256,5,0.026749991,10.895,1985,5,2,1,3,1,28
0,FDK24,43.6744,407.4696,0,0.112186923571,9.195,2009,3,2,1,2,1,4
2,FDW31,201.0742,2189.8162,6,0.043333912,11.35,2009,3,2,1,2,1,4
1,NCX29,144.0102,1603.9122,8,0.089656812,10.0,2007,2,1,2,1,2,6
1,NCM07,82.4908,2013.3792,11,0.039954281,9.395,2004,6,1,2,1,2,9
0,DRN36,95.9752,95.8752,14,0.087854925,15.2,1985,4,0,2,0,0,28
0,FDQ37,192.8478,774.9912,2,0.149404057,20.75,1998,0,2,2,0,1,15
0,FDK43,128.402,2403.538,10,0.0268952,9.8,2002,7,1,2,1,1,11
0,FDK28,258.5646,4380.2982,5,0.065857092,5.695,2009,3,2,1,2,1,4
0,FDR43,37.819,219.714,6,0.161817014,18.2,2002,7,1,2,1,1,11
2,FDL48,49.2034,729.051,0,0.082197959,19.35,1987,1,2,0,1,1,26
0,DRL23,106.6938,1393.5194,7,0.015335349,18.35,2002,7,1,2,1,0,11
1,NCX42,163.6526,5262.4832,9,0.00599072,6.36,2002,7,1,2,1,2,11
0,DRD37,46.506,372.848,14,0.013898123,9.8,2009,3,2,1,2,0,4
2,FDZ47,99.9042,3273.7386,0,0.078912473,20.7,1985,5,2,1,3,1,28
1,NCJ54,231.7642,5344.3766,9,0.059776237,9.895,1985,5,2,1,3,2,28
2,FDL52,39.7506,303.6048,5,0.0534285174444,6.635,1987,1,2,0,1,1,26
0,FDC15,156.7288,314.2576,4,0.297883712,18.1,1998,0,2,2,0,1,15
1,NCD19,56.0614,276.307,9,0.022059594,8.93,1998,0,2,2,0,2,15
0,FDD08,38.9506,721.0614,6,0.03532494,8.3,1987,1,2,0,1,1,26
1,NCN18,112.7544,3467.4864,9,0.124967595,8.895,2002,7,1,2,1,2,11
2,FDY56,225.9062,5416.9488,6,0.062411404,16.35,1997,8,0,2,1,1,16
1,NCI29,140.5154,283.6308,8,0.032754431,8.6,2009,3,2,1,2,2,4
1,NCE06,160.2894,323.5788,9,0.160178832,5.825,1985,4,0,2,0,2,28
2,FDC08,227.772,5206.556,6,0.104035148,19.0,2007,2,1,2,1,1,6
0,FDU52,157.263,2503.408,5,0.06390019,7.56,2002,7,1,2,1,1,11
2,FDN16,104.899,1960.781,5,0.062648111,12.6,1987,1,2,0,1,1,26
1,NCM55,184.7924,370.1848,11,0.111685868,15.6,1998,0,2,2,0,2,15
0,FDR49,49.5376,95.8752,3,0.233039817,8.71,1998,0,2,2,0,1,15
0,FDC15,158.1288,3299.7048,4,0.17824575,18.1,1999,9,0,1,1,1,14
0,FDB53,150.2392,2684.5056,5,0.140241213,13.35,2007,2,1,2,1,1,6
0,FDK44,173.3738,2085.2856,6,0.133813424,16.6,1997,8,0,2,1,1,16
0,FDA16,221.9456,2210.456,5,0.033935576,6.695,2004,6,1,2,1,1,9
2,FDO19,47.4034,2187.153,6,0.016516275,17.7,1985,5,2,1,3,1,28
0,FDO04,57.2614,1049.9666,5,0.026537206,16.6,1997,8,0,2,1,1,16
1,NCL19,145.047,2719.793,11,0.015673267,15.35,2004,6,1,2,1,2,9
0,FDA44,54.593,56.593,6,0.089083914,19.7,1998,0,2,2,0,1,15
0,FDR60,78.6328,231.6984,0,0.131152799,14.3,2007,2,1,2,1,1,6
2,FDV37,195.8426,5734.5354,3,0.083109455,13.0,1985,5,2,1,3,1,28
0,FDG53,138.718,1398.18,5,0.045818773,10.0,1987,1,2,0,1,1,26
0,DRG01,76.467,1531.34,14,0.044869794,14.8,2004,6,1,2,1,0,9
2,FDB38,160.692,319.584,3,0.029670107,19.5,1985,4,0,2,0,1,28
2,FDI27,43.8744,633.8416,4,0.04605781,8.71,1999,9,0,1,1,1,14
0,FDD29,252.0698,1014.6792,5,0.030815427,12.15,1998,0,2,2,0,1,15
1,NCR41,97.0094,2094.6068,8,0.01806055,17.85,2002,7,1,2,1,2,11
2,FDW44,171.3448,2386.2272,6,0.035205866,9.5,1999,9,0,1,1,1,14
2,FDU21,34.7558,780.9834,13,0.076705948,11.8,2004,6,1,2,1,1,9
0,FDI14,139.8496,1693.7952,3,0.089677773,14.1,1997,8,0,2,1,1,16
0,FDW50,168.4158,334.2316,4,0.132327406,13.1,1985,4,0,2,0,1,28
2,FDN39,168.3816,1342.2528,10,0.065520388,19.35,1997,8,0,2,1,1,16
0,FDT31,190.6872,4916.2672,6,0.012518707,19.75,2007,2,1,2,1,1,6
2,FDJ14,78.696,1757.712,3,0.050353695,10.3,2007,2,1,2,1,1,6
1,NCQ43,108.5912,1637.868,11,0.110762642,17.75,1985,5,2,1,3,2,28
0,FDZ22,84.925,1747.725,13,0.045050674,9.395,1985,5,2,1,3,1,28
0,FDU38,193.4504,2876.256,4,0.083016832,10.8,2007,2,1,2,1,1,6
2,FDS32,139.9838,1966.7732,6,0.034365877,17.75,2002,7,1,2,1,1,11
0,DRH13,106.328,958.752,14,0.023983258,8.575,2009,3,2,1,2,0,4
0,DRF03,40.2138,81.2276,4,0.075836522,19.1,1998,0,2,2,0,0,15
2,FDJ20,123.4388,1238.388,6,0.100330684,20.7,1999,9,0,1,1,1,14
0,FDE22,157.892,319.584,13,0.051778173,9.695,1985,4,0,2,0,1,28
2,FDX22,211.0928,4418.2488,13,0.022970468,6.785,2004,6,1,2,1,1,9
0,DRM11,259.7278,2863.6058,7,0.066014596,6.57,1987,1,2,0,1,0,26
2,FDL58,264.9568,1845.5976,13,0.07429945,5.78,2002,7,1,2,1,1,11
2,FDL25,93.1804,1561.9668,2,0.131128467,6.92,1999,9,0,1,1,1,14
2,FDD40,194.1162,3848.324,4,0.014816356,20.25,1999,9,0,1,1,1,14
0,FDT08,149.005,2097.27,6,0.049318315,13.65,2002,7,1,2,1,1,11
2,FDO22,81.596,639.168,13,0.017960492,13.5,2007,2,1,2,1,1,6
1,NCM41,92.612,559.272,8,0.035801238,16.5,2009,3,2,1,2,2,4
2,FDJ21,146.5102,2770.3938,13,0.038606365,16.7,2002,7,1,2,1,1,11
0,FDC53,99.7384,295.6152,5,0.008871687,8.68,2009,3,2,1,2,1,4
0,DRK35,36.2506,37.9506,7,0.125793938,8.365,1985,4,0,2,0,0,28
0,FDQ09,115.2834,1267.0174,13,0.058369013,7.235,2009,3,2,1,2,1,4
2,DRB48,39.3822,353.5398,14,0.026969899125,16.75,1997,8,0,2,1,0,16
0,DRE25,92.112,1118.544,14,0.073269336,15.35,2004,6,1,2,1,0,9
0,FDL08,245.9144,4655.2736,6,0.049677651,10.8,1987,1,2,0,1,1,26
1,NCV42,110.2228,1547.3192,9,0.031470832,6.26,1999,9,0,1,1,2,14
2,FDW03,105.3306,1045.306,10,0.024579432,5.63,1999,9,0,1,1,1,14
2,FDL25,91.8804,275.6412,2,0.131665479,6.92,2007,2,1,2,1,1,6
0,FDC17,212.0928,2735.1064,5,0.015523707,12.15,2009,3,2,1,2,1,4
0,FDK44,175.5738,347.5476,6,0.122475364,16.6,2002,7,1,2,1,1,11
0,FDE34,182.7634,3817.0314,13,0.107891398,9.195,1997,8,0,2,1,1,16
0,FDP10,104.3622,1905.5196,13,0.128065918,19.0,2004,6,1,2,1,1,9
0,FDZ22,83.825,665.8,13,0.045361705,9.395,2002,7,1,2,1,1,11
1,NCK19,192.1478,2324.9736,11,0.090390357,9.8,1987,1,2,0,1,2,26
0,FDO44,109.2228,3205.1612,6,0.087029712,12.6,1985,5,2,1,3,1,28
1,NCU41,189.1846,2101.9306,8,0.052054819,18.85,1997,8,0,2,1,2,16
1,NCF31,152.3024,1821.6288,9,0.051952573,9.13,2002,7,1,2,1,2,11
2,FDG14,152.2024,3643.2576,3,0.050786366,9.0,2007,2,1,2,1,1,6
1,NCH30,114.586,2942.836,9,0.067141355,17.1,2004,6,1,2,1,2,9
2,FDR36,40.2454,587.2356,0,0.121485195,6.715,1987,1,2,0,1,1,26
1,NCJ30,167.779,2886.243,9,0.080640478,5.82,1997,8,0,2,1,2,16
0,FDR08,110.2886,2223.772,6,0.037699254,18.7,2002,7,1,2,1,1,11
0,FDU04,123.2414,487.3656,5,0.00614627657143,7.93,2009,3,2,1,2,1,4
1,NCQ50,211.7218,5770.4886,9,0.034501405,18.75,2007,2,1,2,1,2,6
0,FDL46,117.7466,1414.1592,13,0.053795154,20.35,1985,5,2,1,3,1,28
0,DRK37,188.853,5502.837,14,0.044004675,5.0,1997,8,0,2,1,0,16
0,FDK48,76.8354,2181.8266,0,0.0412990857143,7.445,1997,8,0,2,1,1,16
0,FDV58,193.9452,1565.9616,13,0.121250374,20.85,1997,8,0,2,1,1,16
0,FDN27,115.1808,1054.6272,10,0.0437933658571,20.85,2009,3,2,1,2,1,4
0,FDZ52,112.9886,1667.829,5,0.100230114,19.2,1999,9,0,1,1,1,14
1,NCF42,175.6712,2812.3392,9,0.167383061,17.35,1997,8,0,2,1,2,16
2,FDQ48,98.1726,489.363,0,0.034404732,14.3,2004,6,1,2,1,1,9
0,FDW49,179.3002,2865.6032,3,0.082719632,19.5,2002,7,1,2,1,1,11
0,FDR58,90.7462,1665.8316,13,0.041913535,6.675,2004,6,1,2,1,1,9
1,NCE07,143.8154,2694.4926,9,0.0132043,8.18,2007,2,1,2,1,2,6
0,FDK14,83.4934,1555.9746,3,0.041105789,6.98,1997,8,0,2,1,1,16
0,FDC11,87.9172,3836.3396,15,0.141106202,20.5,1985,5,2,1,3,1,28
0,FDL22,90.7488,543.2928,13,0.036463975,16.85,2002,7,1,2,1,1,11
1,NCQ41,196.3794,1950.794,8,0.01946418,14.8,1987,1,2,0,1,2,26
2,FDX46,57.3562,177.7686,13,0.0673698954444,12.3,1987,1,2,0,1,1,26
0,FDC35,206.9638,1035.319,15,0.123086812,7.435,2002,7,1,2,1,1,11
2,FDH45,42.8796,949.4308,6,0.105646853,15.1,2004,6,1,2,1,1,9
2,FDX33,160.5578,1283.6624,13,0.118149377,9.195,2007,2,1,2,1,1,6
0,DRJ35,59.9878,484.7024,7,0.046545786,10.1,1987,1,2,0,1,0,26
2,FDC40,79.5986,934.7832,4,0.065009745,16.0,1987,1,2,0,1,1,26
2,FDO19,48.1034,534.6374,6,0.016630303,17.7,2002,7,1,2,1,1,11
2,FDP13,39.448,878.856,3,0.134532392,8.1,1999,9,0,1,1,1,14
0,FDP24,120.1756,1332.9316,0,0.083133128,20.6,1999,9,0,1,1,1,14
