Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDW15,1392.23946387,4
DRI47,2098.56211298,7
DRZ11,1675.95149362,6
FDS02,2680.6470932,1
DRD49,4114.94274052,3
FDW38,940.964532739,9
FDR21,1754.67853673,4
FDE40,687.428619314,1
FDI02,1451.84482338,7
FDQ04,321.643084164,7
FDY14,3891.59929724,2
NCT54,1448.9026471,8
DRD25,1512.48925003,2
DRE01,3382.484173,7
FDJ12,1822.40513275,0
NCZ05,1802.12828336,9
DRB25,709.709687337,4
NCC31,2263.24016992,7
FDM16,1036.80072197,7
DRG11,1845.81191712,9
FDV24,3715.69225794,5
FDV43,717.443101393,8
FDG05,2978.12581791,3
FDV23,358.630375267,0
FDI58,2013.37378493,3
FDQ11,3839.7505095,2
FDC05,4521.57121209,5
FDF40,3677.13818578,1
FDU02,4036.77712356,3
FDT32,2650.129476,1
NCF06,3889.90369078,2
FDT46,535.529022186,1
FDR58,-86.6812561097,0
FDY04,2660.23936706,8
FDT58,2311.78888811,7
FDE46,2620.44412671,9
DRH11,658.187590445,2
DRI51,2785.05859802,8
FDC35,2862.21037372,2
FDP45,3785.51763405,6
FDC45,2257.84456684,2
FDU01,2757.65617923,7
FDJ53,300.923383568,0
FDJ46,2490.68050081,2
FDX07,2697.26707499,1
NCI30,4038.61100716,9
FDE47,3408.17778587,5
FDV48,1049.14795514,7
FDN16,658.551748775,4
FDM52,2039.68560185,1
FDA32,4889.0462602,5
FDH05,3380.22332299,2
FDW25,-128.217227053,0
FDQ09,1828.37993528,8
NCM17,-883.067466675,0
DRM59,2588.88763652,8
FDV47,2775.29166284,5
DRE15,1029.33952158,6
FDS25,-18.4719332107,0
NCZ05,2172.13426596,3
NCV05,1498.81174578,4
DRM37,3081.52878267,8
FDV58,4367.15227661,5
FDN22,5300.77096639,5
NCO06,600.126163699,9
FDT56,-167.208585536,4
FDM02,1112.54903325,1
FDA09,2762.31961703,8
NCC06,1769.6916786,6
NCL54,2884.26608138,9
NCB55,509.850104501,2
FDB12,1394.39183517,2
NCA54,3000.7559282,9
NCS38,1935.61902502,9
FDC02,4222.35185053,9
FDK44,1541.0362965,4
FDE16,3053.62673478,6
NCS05,1877.49469175,6
FDZ59,2351.1109443,7
FDI20,3116.67961409,2
FDQ14,2405.75073789,8
FDF53,2601.34109758,2
FDW25,1140.82005395,2
NCQ43,-33.2717042128,0
FDX52,2785.04345754,1
FDE28,3255.58421348,7
FDN15,1988.10025223,2
FDO28,1614.67969279,2
FDQ33,2055.35010328,7
FDM22,-621.883428035,0
FDJ03,560.025913372,2
FDI16,523.524912668,7
FDI09,5127.00114859,5
FDX55,3106.49403043,1
FDS23,3334.53869712,5
DRC12,2806.92599168,7
FDH41,3503.70514198,9
FDN01,2418.84321711,1
FDV55,2005.29162701,7
NCJ19,467.082957647,1
NCY29,-746.611256854,0
FDP03,2513.66988914,3
FDZ52,1414.07349701,7
FDH31,196.228406052,0
FDQ19,4442.3616331,3
FDS15,1432.70773593,6
FDN32,2682.8808381,2
FDH32,1702.49720836,9
FDF33,1534.53480659,2
FDJ22,3017.21866402,8
FDG56,-564.380241425,0
FDC05,3094.62942548,8
FDK09,3187.00463645,1
NCV29,2560.49927288,7
NCC43,2812.65338416,4
NCA42,2675.24828595,9
FDC10,1922.49395329,8
FDC16,1191.1063339,1
NCL17,1875.05270917,1
FDA51,1433.20393751,6
FDW01,2141.43384385,2
NCF30,1625.83157212,7
FDN49,305.845822595,1
FDY20,1176.69525623,7
FDC15,2006.49675013,7
FDY24,829.894299015,8
NCG43,1175.62679038,2
FDA48,3100.86941275,1
NCF55,393.784912128,2
FDL38,1719.50699318,9
NCQ29,4497.3141985,3
FDC34,2066.77657789,2
FDP36,2273.68227721,5
FDN50,72.2846985906,0
FDO23,1527.3126708,9
FDT56,571.966045064,1
FDT13,4462.62013003,5
FDZ03,2652.49307527,1
FDQ03,2105.99914958,0
FDU44,2332.26743034,7
FDD03,3763.14849723,9
NCH30,1425.37474378,1
FDS60,1321.87055351,0
FDG08,2607.70944714,8
FDX38,584.874203919,2
FDD22,1466.01263016,2
FDW51,2994.89270317,1
FDL09,2335.10932779,2
FDZ60,1349.27768039,7
NCH07,2464.11535548,8
NCQ41,3312.54956306,9
FDW04,2248.35140264,9
FDI08,5372.14052348,5
FDR19,1076.52690833,4
FDV13,1499.67037,8
FDB52,3816.32982912,2
FDZ48,3174.09857035,5
NCO14,941.29660254,9
FDZ50,2604.89529138,1
FDN27,884.796056535,4
FDQ60,1589.70267349,1
FDR49,368.802607047,2
DRJ35,2486.96403561,5
DRI49,871.95360327,2
FDB47,3016.75345992,2
FDP37,191.207739704,0
FDR26,2963.94784596,9
FDY31,1337.63668392,4
FDC11,1004.31880582,7
DRP47,3532.9393841,6
NCY54,3013.64097939,3
FDR27,2103.01826638,8
FDQ21,1029.58236152,4
NCQ29,3761.41489372,6
FDJ02,2446.99532341,8
FDE21,2391.56564251,3
FDM39,2848.15598622,8
FDZ01,1496.91525773,2
NCB19,1834.22775698,3
FDU03,2874.96823374,8
FDP27,3020.9832345,9
DRF01,1870.04687793,7
FDM03,1763.00121671,9
FDV01,2490.13672725,8
FDS16,2370.33322239,8
FDO45,1231.21428354,6
NCX06,2636.12657504,6
FDP13,597.980017893,8
NCR38,4379.54654185,3
FDA01,666.597404419,1
FDT26,1645.18997669,2
FDD44,5505.47288517,5
FDB26,646.848360164,1
FDP45,3040.63256198,4
NCP55,994.341469237,8
FDT23,1019.09969827,2
FDO51,485.327062185,7
FDA44,952.505909985,8
NCJ31,4066.73516665,3
FDX37,1307.76589504,7
NCD18,3728.24429466,9
FDN40,3819.82562507,5
FDL33,2735.60865722,2
DRF48,2746.07639695,6
FDW08,1259.38448358,6
FDX39,3931.71944963,3
FDB38,2807.95385503,9
FDY46,3457.77995478,3
NCB06,2608.38212292,9
FDA34,2519.12872413,6
FDA35,1706.676011,7
FDQ07,3184.02604379,6
FDU32,1722.53204812,7
FDU26,1673.89181096,1
FDU13,386.045803739,0
FDO09,3807.76284081,6
FDW03,768.89264638,4
FDB38,2312.26894825,1
FDL26,821.144424802,0
NCN43,1756.57053046,7
FDH08,3436.6278723,7
NCC31,1572.47907772,4
FDH14,2013.25945019,6
FDL40,1378.97391788,2
FDD20,1742.77889426,6
NCV53,3567.51635517,6
FDD16,940.340828645,7
FDP24,1601.11918878,6
FDQ25,2565.57705684,7
FDM38,597.264554968,6
NCT18,1225.80085225,0
FDM34,2232.44774496,9
DRH37,1109.41375154,0
NCE07,2004.61835667,1
FDG12,1710.32330318,1
FDB59,1642.77464663,0
FDS10,3365.09925825,3
FDN21,973.765537647,0
FDM02,1171.71415796,7
FDO44,1898.79062286,9
NCN17,1358.9456488,2
FDH16,1999.24528771,3
FDL44,2626.5628372,8
FDY47,1837.42458251,2
DRI39,889.525363959,8
NCX54,2184.56986735,3
FDE59,602.660373436,8
FDO46,2819.16132305,7
DRE13,1508.38217807,8
FDW14,1181.2707192,1
FDF35,1565.98387157,8
FDO50,373.312757415,4
DRF49,1572.38292412,2
FDT60,2137.627268,9
FDP38,571.512356997,7
FDA31,4067.76552457,5
FDY52,-432.75522654,0
FDD03,5039.42902633,5
FDN52,1819.53977797,3
FDU20,458.167479075,0
FDD22,1407.17157938,6
NCB55,-379.114637457,4
FDN27,1636.96592635,7
FDD16,933.977076037,1
FDW48,1372.4970761,8
DRN35,329.773996384,7
FDX25,2942.11557082,9
DRD49,3729.80570942,9
FDE21,900.913399993,4
FDN44,2297.70236988,6
DRC01,1082.95770423,9
NCK30,3966.81566096,8
FDU39,651.104681288,1
FDB49,1356.08704819,1
FDS12,1546.52598801,7
FDR57,3101.86702246,3
FDX22,4817.12629633,5
FDC60,1090.23998596,1
NCE42,3876.11292973,9
NCK42,3626.48118219,9
DRE01,3405.83761273,2
FDE57,2793.73522136,3
DRK59,2740.0278595,4
FDB10,5106.12139823,5
FDQ25,2868.97678952,8
FDY26,3143.09629444,2
FDG28,4061.42929303,9
FDM14,1962.42235868,9
NCH29,1764.50418206,9
FDD48,2042.63132031,9
FDC17,3113.74443106,7
DRH49,2809.68761759,5
FDN44,3110.51400793,3
FDC29,1651.48363456,7
DRK01,497.779453163,4
FDD48,1608.07669951,2
FDB59,2862.67947436,1
FDY45,2463.2842527,0
FDX60,953.821237113,6
FDT09,662.102345832,0
DRB24,3038.49681703,3
FDL13,3438.76530875,6
FDN16,1411.50638254,6
FDK57,1554.64154353,1
FDO22,2815.43746455,5
FDC57,1533.89847442,0
FDZ13,2134.34313898,5
FDW27,2022.95499215,1
FDX10,683.326457341,9
FDY08,2613.05459015,3
FDA49,1102.56841208,2
FDC32,1956.107156,3
FDO04,652.527181248,6
NCZ54,2151.26510544,1
FDY40,488.991375162,7
FDW36,1450.01468531,7
FDE11,2540.39345836,2
DRE37,2676.97834694,7
NCK19,2712.35548124,2
FDT19,2406.23230435,6
FDE56,605.562250933,7
FDZ57,520.99475325,0
FDB35,1246.28223127,6
FDF09,-870.452638558,0
FDO34,2719.14345205,8
FDA55,3616.973622,8
NCM18,659.097940314,6
FDJ20,861.484599915,4
DRQ35,1064.67752794,4
FDG02,2758.88102444,1
NCU29,2852.09418489,3
FDL27,2523.59473683,5
NCA54,2573.71556825,6
FDJ32,744.522610987,6
FDB21,2536.88707626,4
FDR46,1897.27091821,6
FDZ32,1787.54155784,8
DRF36,2805.22624245,2
NCU54,2962.32754869,2
NCI31,253.180410647,2
DRA59,2601.23036417,6
NCC55,313.401101827,7
FDE44,1139.75065403,3
NCN26,2388.32717962,3
FDC11,1416.37931773,9
FDV24,2019.3213547,6
FDR40,465.744020332,4
NCQ17,2545.75331458,9
FDC46,2538.43847522,7
NCM18,982.246274239,8
FDK16,1480.66871223,8
FDI28,1084.38660747,2
FDS11,4119.7965291,3
DRD13,1112.11081377,8
FDL36,1128.72043177,6
FDI27,522.568048316,1
FDJ53,840.360333131,4
FDS44,3383.10704889,7
FDE28,3579.58364962,8
FDQ33,2852.82296445,3
FDB37,3602.74319502,2
FDQ31,1168.34772465,7
NCQ05,2440.8549539,8
FDE10,1736.03388959,1
FDF38,500.792532468,2
FDE50,2104.82017558,4
DRG37,992.533022383,0
NCH06,4020.17254787,9
FDY14,3872.34632797,7
FDO27,1109.00447246,2
FDQ19,4084.6409409,9
FDZ26,2532.60006858,4
FDN51,3872.17543973,1
FDK20,1737.97907738,6
FDD40,3679.11072389,3
DRI25,1505.42425952,3
FDH56,1619.81058415,2
FDI36,4578.17279857,5
DRH11,1450.51514259,3
NCV18,981.938266788,2
DRI01,2954.42129116,9
DRE48,3389.23488256,9
FDS51,745.491286844,6
FDM38,564.243025407,2
FDB60,4529.28885033,5
FDY58,3356.0760807,6
FDY22,1871.41703955,7
FDF11,5275.44632679,5
FDZ51,1334.71483068,6
FDQ45,2731.6171814,2
FDF17,2860.15527864,6
NCF31,3825.10531041,5
FDA37,1723.80201112,1
FDO51,803.205429653,8
FDF34,2911.71167529,1
FDD57,2106.0707465,3
FDO37,3698.75682199,8
FDR49,847.712644054,9
FDS39,2466.8972603,9
FDI48,2338.28483419,5
DRM35,3002.33824667,9
FDV57,2623.61218638,6
FDZ55,2285.34039058,1
FDI28,1037.3123379,6
FDS21,847.677081702,7
FDT34,1125.44588523,1
DRI25,681.782995964,6
FDT47,86.5959353709,0
DRH39,913.389481392,7
NCD54,2045.5799355,7
FDU16,2828.66528226,5
NCW29,1816.22617633,7
FDV25,4933.37950578,5
FDM56,1454.53818249,6
FDZ04,2506.97193098,5
FDG59,-371.949564869,4
FDI56,1117.6579431,7
FDS33,1085.18757279,6
FDC23,2984.35224116,9
FDT11,3201.92596754,9
FDG17,3672.05849842,7
FDZ44,1634.18969855,7
FDJ52,2288.48993112,1
DRI23,2444.06097634,8
DRE15,-193.014813943,0
NCF07,1321.79538316,1
NCR29,1068.28135638,9
FDE44,-553.246286762,4
FDT23,1044.15898532,6
NCG06,3837.50754663,2
NCU41,1434.1158515,0
FDH46,1447.6966982,2
FDV31,2401.94543378,1
NCT41,3830.93355255,5
FDE22,3996.15058135,5
FDC26,1366.29122937,7
DRF51,203.624952178,2
NCY53,762.848419179,4
FDY21,2652.73570587,2
FDL27,792.197430495,1
FDZ34,3184.69471759,9
NCF43,701.200952093,0
FDC21,1531.61547895,6
FDL26,2117.72423523,1
FDT25,353.91271368,0
NCR30,1163.96533088,8
DRL23,824.459959357,4
NCR05,3271.45961342,9
NCE19,1328.01657475,3
FDY07,352.457079588,6
FDB10,3410.18729063,2
FDP57,1343.23203483,1
FDU48,1078.72510917,4
FDH48,1100.25883509,6
FDO33,1506.28108726,6
NCU29,2110.49406198,7
FDW35,793.87021751,8
FDH05,2024.91265673,0
FDP26,1672.67956648,9
DRG27,381.00523723,6
FDQ33,2358.9576738,8
FDH20,114.885400361,0
FDV14,1475.67752099,8
DRD01,984.089974484,8
NCI17,1526.52707979,9
FDF39,2706.5992131,0
FDX37,1615.95471116,8
NCX17,3317.39785387,6
FDN03,3736.99986763,1
NCS41,1301.76435638,0
FDH34,2672.31597475,7
NCX53,2828.43863624,3
FDY31,2390.3446638,8
FDD20,1802.37136128,2
FDE51,466.153915575,7
FDV27,1488.2767133,8
FDF16,2039.87505099,6
FDZ02,1785.37674918,9
NCK05,695.274854627,7
FDM12,4459.76255786,5
NCA05,2929.07357093,3
FDX33,2197.06137281,7
FDM25,2979.67835881,9
FDE41,1938.50807111,3
FDW14,1231.25269025,7
NCD30,1580.57714216,8
FDB23,2146.69153234,0
FDF45,1116.48336657,8
FDW20,1768.21288653,2
FDF47,3152.44276702,7
NCR05,2140.3380588,4
DRB01,2972.7332849,8
FDE36,2363.75613911,1
FDU56,3086.317414,9
FDB23,3818.62374471,9
FDN48,1613.94377776,9
FDS43,2668.63989455,1
NCN05,2634.52994471,1
NCL53,2966.66595079,9
FDL56,1299.92277741,8
FDH17,2171.72774785,3
FDP37,1897.61346062,8
FDG09,2039.11298932,4
FDA55,3290.10752103,7
FDX31,3964.76264858,9
FDJ41,3901.05181916,7
DRC24,2268.49370028,7
FDQ21,1724.93033268,6
NCT54,1114.03946341,7
FDH08,3851.70873748,9
FDY38,4149.05546352,3
DRM11,2533.94350429,0
FDG32,3453.09975341,9
NCH18,3886.85161611,8
FDI20,3086.86101159,6
FDA33,2883.40529838,3
FDN45,3076.91693029,1
FDT45,-687.48405679,0
FDR32,3345.58025859,6
FDA48,3128.97168389,2
FDN23,2063.28082114,2
NCR18,484.252812037,6
FDD45,1431.8796876,8
FDI22,3709.76666448,3
FDT09,1891.66287197,1
DRC24,3935.91641611,5
FDT39,2509.00782519,8
FDX28,1193.93034259,7
FDA50,1990.73257837,3
FDT33,4166.31735219,5
FDQ60,2052.94680727,9
NCM19,2299.98967176,3
FDF40,4033.69018242,8
NCI30,3563.3327749,6
FDK34,3927.31759816,9
FDA38,5250.26037728,5
FDT02,398.739934173,7
FDC11,984.195231456,2
FDD08,719.457136129,8
NCS29,4123.85200282,8
DRI03,1341.30412123,0
FDK48,954.48156563,6
FDM52,2578.04277497,9
FDP49,698.329466402,6
DRA24,2723.19668803,8
NCJ43,2923.75048208,9
FDE11,2535.5478169,7
FDP01,2644.06279602,9
FDQ59,1937.98906143,3
FDA43,2034.90031006,4
FDL14,2279.22637421,2
FDV50,343.361216457,0
FDT01,4588.37138109,5
NCC42,1954.3091009,6
FDO28,1891.19467464,8
FDD32,373.274441133,4
FDV45,2672.36001362,6
NCW17,1085.22212648,4
NCJ17,2634.72620441,5
NCF18,3095.10680673,9
FDP01,2194.6682971,7
FDH24,2271.93056032,7
FDI38,4836.44542831,5
FDX03,503.85123904,6
FDY28,3286.63221576,8
FDN34,3276.32681815,3
FDJ02,2184.40568682,7
FDW40,1131.45529308,4
FDX03,488.270368108,2
FDE17,3882.01270047,5
FDT58,2613.82100911,8
FDI38,3075.41807392,1
FDW22,3335.95210979,6
FDS15,3176.40348442,5
NCX06,2594.94382767,1
DRK47,3380.66800611,6
FDC23,4281.80133343,5
FDM56,87.4098005742,0
FDP21,3116.18961156,8
FDP58,3332.5775302,8
FDA27,3115.99951261,4
FDK41,155.421881464,4
NCH42,3673.0906056,8
FDG29,428.025336716,7
FDW15,2948.50207542,3
FDD28,1488.5105605,3
FDQ37,3167.47932646,9
FDC23,2594.65314112,6
FDV13,1255.96826726,6
FDK33,3420.6397534,8
FDO33,1410.64186161,1
FDN21,2250.90056139,2
NCW06,4450.67629081,5
FDI38,3122.8343411,6
FDC21,3211.16301041,5
NCS05,2174.1743284,8
NCN53,810.339576301,9
FDV40,-269.672649481,0
FDG60,3402.72806639,2
NCY30,4337.46575109,5
FDM40,1798.39907539,7
NCO30,2957.91586733,8
FDK10,2957.65553819,8
FDM36,2514.8299265,7
FDN10,1552.73245404,1
FDM46,1841.56622621,3
FDX50,1904.74016658,9
FDP33,3662.6285313,7
FDO12,2811.57274483,7
FDC28,1440.07555048,1
FDO31,1125.81467358,7
FDX45,2092.08373982,6
FDV21,1962.89114619,9
FDH04,1748.37138556,9
NCG54,2298.38489724,1
FDO13,2596.88607807,8
FDA09,4152.26583281,5
FDC38,1750.81122648,2
NCO42,2333.08623735,8
FDL45,2147.95887389,9
NCK31,557.058907795,1
FDM39,2576.48874328,2
FDC22,1279.2185884,0
FDF46,1790.87664174,8
FDQ37,2705.60001768,7
FDH41,1713.03879319,0
FDQ04,646.880858091,8
NCQ02,4472.37607439,5
FDJ57,4487.93312598,5
NCE07,2447.98126511,9
FDE56,531.214161013,1
FDI20,3490.52437231,9
FDK36,1415.29946892,3
FDP08,4405.14852714,5
FDF44,1865.94136549,2
NCU53,2396.32731158,2
FDF47,3189.01942463,6
FDS55,723.149136133,0
FDZ52,53.8477590855,0
FDL04,2106.17673893,3
NCM26,2180.31650819,6
FDX43,2763.96092669,9
FDP52,3773.456807,9
DRK49,470.710244391,7
FDE38,2317.05989258,1
DRF13,2103.61524042,6
FDK41,-417.461080511,0
FDJ04,3218.55881947,5
FDZ44,2438.06978555,3
FDS11,3292.55907967,1
FDA55,3748.84575226,9
NCW53,3106.17334039,8
FDB49,3112.86742732,5
FDD23,2760.90060338,2
NCV42,1510.60983946,7
NCZ29,2507.9366628,3
FDQ26,651.558949495,1
FDV08,456.501651191,2
FDC53,1838.23044037,9
FDV58,1337.07248355,0
NCP02,-44.2568903774,4
DRI37,593.723150283,7
FDQ12,3819.35487297,9
FDE33,1309.83717007,8
FDX27,1201.82271018,7
FDM22,642.765526833,2
NCH30,750.170310408,4
FDC04,3562.14828481,2
FDO38,1277.15508837,8
FDV52,3226.16287944,5
FDB32,1234.08277905,1
FDV43,1247.23996135,3
FDI24,3309.05045049,3
FDR40,1183.50387878,2
FDW02,2230.05999218,9
FDE44,765.534933221,9
FDL38,1575.06305349,8
NCT54,-105.331635795,0
DRJ39,1966.36220103,0
FDW55,4180.0521657,9
DRF13,1380.01716733,4
NCW17,2260.58969655,9
FDP13,332.497337317,6
FDS08,3280.28789778,3
NCP17,773.711852488,6
NCO53,2398.50611193,6
FDH19,2505.43887683,7
FDJ04,1528.44214678,2
FDG10,1206.35491632,9
FDA40,-249.135276412,0
FDI53,2212.44004104,7
FDU09,-656.056917869,0
FDK60,1294.28781279,7
FDR43,141.959086442,2
FDW22,3289.50243776,2
DRP47,2185.77728144,0
DRG48,869.90921069,0
FDA14,2034.38846574,6
FDU49,1175.04716702,1
FDK28,3762.14636285,7
FDT19,2674.82788934,8
NCQ42,1725.37109055,7
FDD03,3383.85591906,7
NCM53,1388.5293537,1
NCX53,2008.89826947,7
FDV14,2816.49554496,5
NCZ54,2229.55966924,2
FDB39,608.729186129,1
DRC24,2525.13893944,8
FDY36,952.732334813,1
FDN01,2484.02037264,6
DRH25,971.134771405,8
FDV08,791.772409107,8
NCP53,3943.7323541,9
FDU52,938.59082315,0
NCI42,3047.06650926,7
FDZ14,1717.94842262,6
FDF11,3912.51197992,8
FDQ13,1975.23339437,3
FDO32,-991.177742911,0
DRJ37,2966.70778835,3
FDY43,2609.58740439,8
NCT41,2146.45283175,2
NCV17,1879.31962365,7
FDM04,2361.11835857,5
DRB48,1282.1678508,3
FDM24,2120.50749119,1
FDT37,4196.06353492,9
NCO05,-14.281477056,0
FDL13,3761.92180963,8
FDL15,2164.0327549,2
FDB11,4017.59120152,3
FDL14,1586.72300455,4
FDY10,817.412542464,4
FDJ40,1988.35084164,9
NCW18,3733.35727834,8
NCY06,1698.32591247,1
DRE13,1973.06478052,3
FDA26,3180.57625565,7
NCE19,-835.975566429,0
FDE33,1078.60667164,6
DRL59,2377.5518012,5
FDY07,663.166100811,8
FDF57,3267.59741912,3
FDM58,1487.35510845,6
FDP26,2921.6409283,5
FDY32,2515.77924408,8
FDD51,-866.586467621,0
FDU22,2349.05307315,3
FDZ49,3949.48959278,3
NCI42,3072.9044963,2
FDT04,1972.30631543,5
NCU41,2723.11198594,7
FDS56,3951.43104823,7
NCN42,2123.59736018,2
FDK34,3792.28251628,8
FDB03,3404.56495185,2
DRJ25,409.790878961,6
FDT25,3405.7976816,5
FDN20,2379.93280655,1
FDP09,3057.56082454,1
FDM20,2868.97997954,4
NCG55,1850.38433757,8
NCP14,1293.35513168,7
NCH06,3840.0487714,8
FDV52,1484.69274647,1
NCL07,423.704310002,6
DRJ11,4424.02042838,5
DRO59,916.528512105,1
FDW15,800.916818364,0
NCQ30,1688.69778984,6
NCN54,276.28275264,4
FDY01,3144.34248881,5
FDX39,3144.02405365,6
FDH53,2856.33659858,5
FDA57,432.770369173,6
NCC07,184.58602254,0
FDU28,2628.73685207,1
FDK36,-643.262705924,0
FDR36,1198.5478245,3
NCQ17,2067.52357731,6
FDS28,-132.104589361,4
FDE08,2084.92874433,7
FDU22,1859.8759508,8
FDG41,1498.8122787,7
FDO31,-201.82332469,0
FDM21,2980.52293795,4
FDU40,2800.72003132,2
FDV36,2576.5406027,3
FDT10,2413.74486764,5
FDX38,581.073253167,7
NCU30,4036.48530338,5
NCV06,3162.16096123,9
FDT16,3910.45961178,6
NCP41,3195.85859407,5
FDZ56,2452.40466814,2
FDC22,2675.42067694,6
FDU10,427.684258129,6
FDS46,1646.95338094,7
FDO08,2842.92083729,9
NCV42,2298.93324072,3
FDP33,3660.2224876,6
FDJ12,3367.87972367,8
FDH04,1284.99400563,7
NCU54,2920.03062587,1
FDO36,1211.22039593,0
FDT37,5481.2287031,5
FDD14,1042.46726677,0
FDA16,3187.84439456,1
NCS42,415.186359725,4
FDP10,434.432437288,4
FDQ28,2627.51148033,9
FDK57,333.56891734,0
FDK02,1468.31285796,1
FDW47,2466.08605341,3
NCC42,2734.24707946,3
FDQ37,3526.45090405,3
FDL40,1611.23504129,8
DRE13,-58.9319166136,0
FDQ34,2908.88267015,5
NCB54,2059.26384462,8
FDS48,2571.95680493,9
FDO15,1011.02789974,7
NCT30,373.295960089,1
FDU49,2884.76206826,5
FDE21,1906.59612502,8
FDS49,189.422905762,4
FDT38,2787.93394501,5
FDZ01,1492.88298774,7
FDC41,852.070761133,6
DRG13,1064.08733451,0
NCZ42,4307.6771896,3
NCM07,1101.63175072,7
NCV17,2648.96392312,3
DRK39,1100.30734902,6
FDS37,2390.92219855,3
FDV12,576.543811401,4
NCG19,4063.8955316,3
FDS51,721.464942706,1
NCO14,762.612157079,8
FDC38,2041.81150728,8
FDN15,2298.71960993,8
NCH42,3288.51176665,1
FDQ22,679.034878068,8
FDC05,2738.18079325,1
FDZ31,2659.87596935,1
DRJ23,3218.47960105,9
FDC52,2259.61516613,6
DRD12,-178.807731812,0
FDV55,2044.88836566,2
FDD32,1404.06818618,8
FDR01,3397.07444992,9
FDY08,932.902922079,4
FDQ45,2764.90380119,7
DRN11,3583.12319723,5
NCS05,2698.10945931,3
FDY32,2194.20330135,6
NCD31,2389.987663,7
NCE06,2650.20171952,9
NCP14,1561.18936323,8
NCF18,1894.02116804,4
FDF14,2970.39120775,3
FDB22,2093.86502866,2
NCH54,2641.22404112,9
FDU27,396.399530307,6
FDS58,4038.95068459,5
NCU29,2062.67270439,6
FDJ57,2714.3955815,1
FDL56,1433.1788386,9
FDH60,2833.34002264,6
FDN24,1310.98643483,3
FDD02,1645.2424984,2
FDP15,3746.49971234,2
FDB28,4487.91887205,5
DRC49,2034.40682209,7
NCG30,2369.96645507,3
FDJ14,1503.5316551,9
FDL52,417.788959644,7
NCG19,4940.08613293,5
NCN41,1686.86788912,6
FDW22,3279.20362871,1
FDI02,1417.79952182,1
FDV51,2369.94893251,7
FDV48,1370.49773209,8
NCL17,1183.50134865,4
FDP46,1105.41010584,7
FDU10,385.062674515,7
FDT37,2508.77667471,0
FDI27,573.067680476,6
FDN51,4231.84576209,8
FDW07,1038.47553413,6
FDN45,3569.73108873,9
DRN37,3982.68389369,5
DRF48,3169.95750037,9
FDP38,-99.8868718318,4
NCX18,4577.02627517,5
FDK45,2376.05443754,3
FDZ37,1665.50777564,9
FDS50,4045.36302068,3
NCR54,3533.31901725,3
NCS17,1185.80484419,6
FDV31,2758.38331625,8
DRE27,1188.11706768,2
FDN60,2143.75425415,1
FDK26,2696.57503608,1
FDX37,2113.12313506,3
FDW31,3213.06047577,8
FDX26,3370.52434426,3
DRL49,1268.03087326,4
FDU49,1214.94565741,2
FDY58,3641.84316679,8
FDN03,3755.92748257,7
NCV06,1468.30099979,0
FDH53,1164.04713729,7
FDG31,1611.49116528,3
NCC06,1806.60086996,7
FDS13,4242.72301543,9
FDP16,3642.44576718,6
FDA35,1659.88302971,1
DRP47,4409.46226664,3
FDY28,1735.4060403,0
FDY20,1197.63360259,6
NCH30,1475.79469458,2
NCR29,-95.5726077863,4
NCP05,2073.00142081,1
NCF30,752.373055058,4
FDA08,2405.86766044,6
FDN51,5620.77924697,5
FDH12,1691.30125778,8
FDY39,2679.64518803,2
NCO53,2417.74109111,7
FDB40,2459.86214899,8
FDH02,1713.19633989,9
FDY11,2567.35284598,5
FDQ09,785.902449147,4
FDP16,3590.38102486,1
NCF55,1136.11426325,3
FDY09,4253.23902167,5
FDY39,2669.60486463,7
NCU53,2767.08383885,9
NCT41,2553.13414724,9
FDJ45,579.619263108,8
FDR28,2359.90392263,1
FDN08,1565.12225272,1
FDJ07,2048.27894229,9
FDZ09,3932.31685582,5
FDQ14,2118.42585824,2
FDY12,2173.08548264,5
FDK57,1895.53420819,8
FDD20,2174.05650847,9
FDS36,2371.41321056,3
FDI40,1737.22780796,9
FDJ40,1549.87365014,7
FDE08,2013.18507469,1
DRK01,1230.96942582,1
FDC58,888.582622674,9
FDE50,3117.84345402,8
FDX48,2236.91102051,6
DRM35,3347.36408129,3
FDG41,1431.86980858,1
FDB52,4089.34298719,8
FDV19,2321.46156739,7
DRG48,2129.67185059,2
FDI26,2567.78436088,1
FDU11,823.448196015,4
FDF59,966.648065097,4
FDR07,1669.83814754,9
NCE06,2229.26038582,2
FDE10,2117.42414102,8
NCO55,1682.56939071,8
FDZ13,386.725114017,1
FDT50,1257.94232701,2
FDH12,33.1237330768,0
FDD21,1675.74247005,7
NCM05,3797.68102483,1
FDK04,640.251188878,1
FDN33,1213.00779517,2
NCM18,-654.916795113,0
DRC25,1580.24802553,9
FDT47,1393.02529922,2
FDD45,2863.63350816,5
NCD07,2325.11997565,3
NCY54,824.291265527,0
FDL12,1096.12545179,9
FDL02,1387.45266802,2
FDC60,1148.45840904,6
FDR37,2632.25964258,2
FDY16,2626.54982507,2
FDU26,1714.50463852,7
FDN24,453.047969087,1
FDH44,2130.78641101,1
FDE23,-778.70052624,0
FDW60,2647.21441641,2
FDQ55,2133.66370637,9
FDV32,2379.21382908,5
FDV03,870.460966637,0
FDY14,2568.34894397,0
NCL55,5379.3439059,5
DRF25,434.47257388,2
FDX03,791.16990567,8
FDF40,3730.30948695,7
